user_Id,cluster_Id,answer_date,answers
541a528b163965c9bc2053de,233,2015-03-18 15:14:00,"But it's probably harder to use correctly.
@amueller alright.
"
541a528b163965c9bc2053de,239,2015-03-18 15:24:00,"k=10 for KMeans is as automatic as preference=median for AP
"
541a528b163965c9bc2053de,240,2015-03-18 15:24:00,"it's not automatic, it's lying to you
"
541a528b163965c9bc2053de,241,2015-03-18 15:24:00,"exactly
"
541a528b163965c9bc2053de,249,2015-03-18 15:41:00,"yes
"
541a528b163965c9bc2053de,309,2015-03-23 08:37:00,"will do.
"
541a528b163965c9bc2053de,313,2015-03-23 13:02:00,"but https://github.com/scikit-learn/scikit-learn/pull/4294 should definitely be part of the GSoC
just https://github.com/scikit-learn/scikit-learn/wiki/GSoC-2015-Proposal:-Multiple-metric-support-for-CV-and-grid_search-and-other-general-improvements
"
541a528b163965c9bc2053de,348,2015-03-24 20:50:00,"I think it's better to put it on melange early so that we can comment on it and read each others comments
you can still edit it afterwards
"
541a528b163965c9bc2053de,393,2015-03-26 18:02:00,"not there? let me do it. Then I will change the version number and start fixing the links in the doc.
"
541a528b163965c9bc2053de,400,2015-03-26 18:31:00,"if you feel like it
"
541a528b163965c9bc2053de,403,2015-03-26 19:00:00,"thanks
"
541a528b163965c9bc2053de,409,2015-03-26 18:49:00,":)
"
541a528b163965c9bc2053de,410,2015-03-26 18:50:00,"as you wish.
I think many users are interested in DBSCAN
@ragv I think your proposal is fine
Looks great to me
"
541a528b163965c9bc2053de,427,2015-03-27 14:54:00,"I think I can do it all.
"
541a528b163965c9bc2053de,431,2015-03-27 15:06:00,"ok great
"
541a528b163965c9bc2053de,434,2015-03-27 15:18:00,"ok great
"
541a528b163965c9bc2053de,436,2015-03-27 16:23:00,":beers: :
"
541a528b163965c9bc2053de,438,2015-03-27 16:34:00,"you need to find another op :)
which I think I used to be but cannot find my account info anymore
there might be others
maybe @NelleV and @amueller are op
ops
not 100% sure though
"
541a528b163965c9bc2053de,440,2015-03-27 16:39:00,"`pip install -U scikit-learn` would do
@ragv yes it's ""her""
no problem
"
541a528b163965c9bc2053de,443,2015-03-27 20:34:00,"yes
which topics do you want to cover?
"
541a528b163965c9bc2053de,447,2015-03-27 20:46:00,"I forgot about calibration, I can do that indeed
no good slide for MLPs but would indeed say a couple of words about that
I can review the logistic stuff
"
541a528b163965c9bc2053de,461,2015-03-29 15:53:00,"apparently yes, this is a constraint of their platform apparently
"
541a528b163965c9bc2053de,532,2015-04-14 15:49:00,"ok
"
541a528b163965c9bc2053de,537,2015-04-14 16:06:00,":)
"
541a528b163965c9bc2053de,541,2015-04-14 17:03:00,"yes I just did that
I will send you the password to the github account to log in and cancel / restart builds
in your mail box
when unqueuing stuff, it better to first unqueue (cancel button) the from the most recent to the most ancient queued job
"
541a528b163965c9bc2053de,563,2015-04-24 17:17:00,"Please edit the stackoverlow report instead.
Also quoting is done with backticks, not forward ticks :)
"
541a528b163965c9bc2053de,771,2015-06-05 13:05:00,"thanks :)
"
541a528b163965c9bc2053de,855,2015-06-11 11:33:00,"try https://s3.amazonaws.com/archive.travis-ci.org/jobs/66302262/log.txt
if it does not work, I can paste-bin it for you
"
541a528b163965c9bc2053de,1322,2015-09-11 14:14:00,"indeed
git log sklearn/tree/_tree.c
I will recythonize it from the current _tree.pyx
running the tests locally to check that I did no break anything.
yeah
"
541a528b163965c9bc2053de,1328,2015-09-11 15:09:00,"#5245 should be good to go (it's just appveyor that is slow as a dog today)
"
541a528b163965c9bc2053de,1334,2015-09-11 15:27:00,"#5254
"
541a528b163965c9bc2053de,1452,2015-10-15 17:24:00,"ok
"
541a528b163965c9bc2053de,1498,2015-10-21 08:18:00,"@arthurmensch needs to rebase it first
I mean #5358
"
541a528b163965c9bc2053de,1518,2015-10-21 11:49:00,"I still need to finish that one.
"
541a528b163965c9bc2053de,1548,2015-10-22 10:29:00,"it seems fine now
"
541a528b163965c9bc2053de,2477,2016-06-08 09:22:00,"It's only in the master branch of joblib so far. It will be part of the next release.
If someone starts implementing tools to save sklearn models to / load from the spark 2 serialization format, please reference the repo in https://github.com/scikit-learn/scikit-learn/blob/master/doc/related_projects.rst#interoperability-and-framework-enhancements
This will require a good python parquet implementation. The most promising implementation should be the official https://github.com/apache/parquet-cpp but the python bindings are not ready yet but progress  is happening, see eg: http://wesmckinney.com/blog/pandas-and-apache-arrow/
"
541a528b163965c9bc2053de,2827,2016-09-13 18:17:00,"then you don't know theory ;)
I don't have any particular recommendation in mind but if you ask that question to google you will probably get answers
"
541a528b163965c9bc2053de,2843,2016-09-13 19:30:00,"Maybe @ jakirkham has an idea.
hum that did not work
"
541a528b163965c9bc2053de,2859,2016-09-14 19:48:00,"great
"
541a528b163965c9bc2053de,3466,2017-07-12 10:02:00,"Yes.
"
541a528b163965c9bc2053de,3468,2017-07-12 10:10:00,"yes, that's the safest thing to do.
"
541a528b163965c9bc2053de,3502,2017-07-18 17:19:00,"an pickle the full pipeline
"
541a528b163965c9bc2053de,3565,2017-09-05 07:55:00,"yes, whenever there is `array-like` as the type for X in fit and predict, numerical dataframes should work.
"
541a528b163965c9bc2053de,3725,2017-12-14 08:50:00,"The best way to contribute is to actually use scikit-learn for a project of yours to identify which part needs improving from your users point of view.
"
541a528b163965c9bc2053de,4263,2018-11-07 09:49:00,"http://8.8.8.8
It should trigger sign-in pages on open wifi networks.
"
541a528b163965c9bc2053de,4435,2019-06-05 09:47:00,"PCA is SVD on centered data.
"
541a528b163965c9bc2053de,4480,2019-06-21 17:26:00,"Histogram of Oriented Gradients
yes
"
5474d9eadb8155e6700d8178,38,2015-02-15 16:33:00,"Ok! thanks!
"
5474d9eadb8155e6700d8178,52,2015-02-24 14:07:00,"Thanks! :)
"
5474d9eadb8155e6700d8178,109,2015-03-02 20:39:00,"Ahh thanks! :)
"
5474d9eadb8155e6700d8178,116,2015-03-02 22:08:00,"Sure :)
"
5474d9eadb8155e6700d8178,172,2015-03-06 18:43:00,"okay no problem :)
"
5474d9eadb8155e6700d8178,191,2015-03-08 21:43:00,"Yes `SpectralEmbedding().fit([[1, 2]])` doesn't work... Ok I'll fix it and add tests for that...
"
5474d9eadb8155e6700d8178,208,2015-03-10 21:22:00,"Ah... okay! Sorry for the noise!
"
5474d9eadb8155e6700d8178,363,2015-03-25 21:18:00,"Ah... We'll then just wait for it to get better ;)
"
5474d9eadb8155e6700d8178,404,2015-03-26 18:43:00,"@ogrisel Thanks I'll just remove ooc... pl let me know if you feel I should do any more modifications to my prop :)
"
5474d9eadb8155e6700d8178,416,2015-03-26 19:49:00,"@amueller
^
Sorry wrong key presses :worried:
"
5474d9eadb8155e6700d8178,570,2015-04-27 19:31:00,"Thanks a lot Vinayak :)
"
52f10c205e986b0712ef525f,203,2015-03-10 21:02:00,"kinda, if they get a new pull request than yes
er, sorry
if they get a new commit
"
52f10c205e986b0712ef525f,211,2015-03-10 22:01:00,"(I have nothing to do with this repository but I'm a big fan of circle-ci)
"
5385f2fe048862e761fa2d40,228,2015-03-18 14:59:00,"But working on a subset of the data is meaningless
I can't even work on 10,000 nodes
I asked our ML guy. Working with 10,000 data points is meaningless in my context
nodes = data points in the matrix
But I still have to optimize the number of clusters
As far as I understand AF figures that out
"
5385f2fe048862e761fa2d40,238,2015-03-18 15:23:00,"Because I like automatic things :P
"
5385f2fe048862e761fa2d40,245,2015-03-18 15:27:00,"even if you run it on multiple nodes?
"
5385f2fe048862e761fa2d40,248,2015-03-18 15:40:00,"I know spark
I haven't written anything that uses it yet
"
5385f2fe048862e761fa2d40,280,2015-03-19 13:13:00,"That's exactly what I want but I want to rate them in green shades, yellow shades and red shades according to the number of data points in a cluster
I don't know how to get the number of data points in a cluster
I need the number of datapoints in a cluster
Yep that works
why does it work
"
5385f2fe048862e761fa2d40,526,2015-04-13 15:47:00,"Feel free to close it
"
54c084dbdb8155e6700eed4c,274,2015-03-18 20:38:00,"ill try to do that on the linux box tonight.
"
54c084dbdb8155e6700eed4c,292,2015-03-20 15:57:00,"excellent
"
54c084dbdb8155e6700eed4c,1584,2015-11-02 00:37:00,"np
"
551061f615522ed4b3ddb1c0,418,2015-03-26 19:53:00,"Got it.
"
550f53e215522ed4b3dda5f6,433,2015-03-27 15:11:00,"Yeah, I am on it.
"
550f53e215522ed4b3dda5f6,726,2015-06-03 21:49:00,"Thanks, @amueller . The text in the draft is kind of vague, but I think you could get ideas just looking at equations.
Hope you don't mind.
"
550f53e215522ed4b3dda5f6,874,2015-06-11 15:31:00,"Gotcha.
"
550f53e215522ed4b3dda5f6,949,2015-06-17 18:02:00,"I mean the code of master branch
ok.
"
551084ad15522ed4b3ddb3b0,587,2015-04-29 18:48:00,"another option would be to take a single X, and a ""is_categorical"" variable that specifies which columns are categorical
"
53135b495e986b0712efc453,629,2015-05-15 12:46:00,"haha :D I'll make it easier by raising a PR ;) But incase you want to comment to the wiki pages... You could just edit it and add a comment ""(@vene: This should be removed)"" etc... at the particular place and make it bold... I'll take note of the same :)
"
53135b495e986b0712efc453,692,2015-05-27 20:31:00,":beers:
"
53135b495e986b0712efc453,776,2015-06-05 18:01:00,"Okay :)
"
53135b495e986b0712efc453,858,2015-06-11 11:57:00,"#4826 :)
Please do take a look if you are able to find time :)
"
53135b495e986b0712efc453,859,2015-06-11 12:03:00,"Ahhh... Thanks!!
"
53135b495e986b0712efc453,912,2015-06-15 00:29:00,"Thanks!!
"
53135b495e986b0712efc453,914,2015-06-15 00:45:00,"Sure! :)
"
53135b495e986b0712efc453,928,2015-06-16 21:39:00,"Oh! TIL ^ :P
"
53135b495e986b0712efc453,947,2015-06-17 18:01:00,"ah :P
"
53135b495e986b0712efc453,954,2015-06-17 18:13:00,"but u can do so only for 10 minutes...
"
53135b495e986b0712efc453,972,2015-06-18 15:11:00,"Oh :laughing:  thanks!!
"
53135b495e986b0712efc453,975,2015-06-18 15:17:00,"Okay! I'll remove that reference and make that description simpler :)
Does the example seem okay?
"
53135b495e986b0712efc453,978,2015-06-18 15:20:00,"Please take your time!!
"
53135b495e986b0712efc453,1011,2015-06-22 18:23:00,"Sure please take ur time :) I'll be done with all the tests by then :smile:
"
53135b495e986b0712efc453,1012,2015-06-22 18:44:00,"Thanks a lot! :)
"
53135b495e986b0712efc453,1024,2015-06-23 14:54:00,"yes!
"
53135b495e986b0712efc453,1047,2015-06-23 17:11:00,"yes!! That seems like a nice solution to me :)
"
53135b495e986b0712efc453,1048,2015-06-23 17:11:00,"and about that helper I think we can do without it... its used only in one place... I'll remove that
IMHO check_cv is used only internally right? we will be able to do  ``` for tr, te in check_cv(...):    ... ``` if we return iterable...
"
53135b495e986b0712efc453,1053,2015-06-23 17:30:00,"yes :)
"
53135b495e986b0712efc453,1060,2015-06-24 03:09:00,"OK! thanks!
"
53135b495e986b0712efc453,1086,2015-06-30 03:07:00,"Sure ;) I forgot its 11PM there :P
Just one more question!
Can I finish the documentation / examples too?
without waiting for the review?
"
53135b495e986b0712efc453,1104,2015-07-01 05:13:00,"Ah okay then :)
"
53135b495e986b0712efc453,1105,2015-07-01 05:17:00,"Okay!! I'll leave it as such :) Good night!!
"
53135b495e986b0712efc453,1114,2015-07-02 14:51:00,"too awsome!
"
53135b495e986b0712efc453,1207,2015-08-02 23:59:00,"okay! Thanks :)
"
53135b495e986b0712efc453,1247,2015-08-11 18:51:00,":)
"
53135b495e986b0712efc453,1277,2015-08-14 18:10:00,"ohh okay! Now its fixed :)
"
53135b495e986b0712efc453,1284,2015-08-14 19:53:00,"yea :)
"
53135b495e986b0712efc453,1351,2015-09-13 16:04:00,"Yea :grin:
"
53135b495e986b0712efc453,1353,2015-09-13 16:10:00,"Both :p
Haha okay :)
"
53135b495e986b0712efc453,1355,2015-09-13 16:34:00,"^_^
"
53135b495e986b0712efc453,1376,2015-09-26 20:56:00,"Okay!! See you there ;)
"
53135b495e986b0712efc453,1388,2015-10-06 20:01:00,"What kind of issue?
"
53135b495e986b0712efc453,1432,2015-10-15 12:58:00,"Wait Andy posted one more broken link right? - [scikit-learn.org/dev/auto_examples/preprocessing/plot_function_transformer.html](scikit-learn.org/dev/auto_examples/preprocessing/plot_function_transformer.html) Unless you are more than 20% done with the doc generation I'll generate the list and let you know shortly :) I need to generate the docs with plots for the one of my PRs anyway...so I could save you the trouble... If you want please take over the http://scikit-learn.org/dev/auto_examples/model_selection/plot_roc.html too... that seems to be due to a problem in importing (`from scipy import stats` seems to fail(?))
Is there a way to work with 2 branches at once? :P
Okay!! thanks :)
"
53135b495e986b0712efc453,1438,2015-10-15 14:14:00,"I'll take the last 2 if no one else is working on it?
"
53135b495e986b0712efc453,1480,2015-10-20 11:47:00,":P :P
"
53135b495e986b0712efc453,1481,2015-10-20 12:28:00,
53135b495e986b0712efc453,1693,2015-11-19 12:28:00,"Hi @lesshaste :)
Thanks :D and no I'd be happy TODO :) You can actually raise an issue and add your suggestions of features which you feel are worthy of adding and why you think they should be added... That way you will get a larger participation of people  in discussions... :)
"
53135b495e986b0712efc453,1709,2015-11-19 15:10:00,"@amueller Also #5834
And #5703... (sorry :P)
"
53135b495e986b0712efc453,1772,2015-11-23 15:26:00,":)
"
53135b495e986b0712efc453,1863,2015-12-10 17:28:00,"Ah no why?
"
53135b495e986b0712efc453,1876,2015-12-11 17:09:00,"Ahh!! That explains a lot! Thanks :)
"
53135b495e986b0712efc453,1878,2015-12-11 17:18:00,"Yes it is.. It will be user specified so... Now I understand this better!
"
53135b495e986b0712efc453,1924,2016-01-12 22:20:00,"And pass score-like objects??
"
53135b495e986b0712efc453,1949,2016-01-19 19:12:00,"Thanks :D
"
53135b495e986b0712efc453,2041,2016-02-12 17:50:00,"@amueller I'm free for the evening (and weekend). I am starting the work on multiple metric grid search... (I have some notes on how you had wanted it implemented) I'll ping you and joel if I get into trouble ;)
Yes I spoke to him too out of github ;)
Hehe :P Have a nice time ;)
"
53135b495e986b0712efc453,2052,2016-02-16 09:29:00,"I tried to test my implementation of MCAR and NMAR (missingness correlated with class 1) on the covtype dataset and looks like the implementation in #5974 seems to perform slightly better than or as good as imputation for NMAR cases, which was expected and really bad performance for the MCAR case, which is also expected as it tries to extract information out of utter randomness.
Ah hmm
Okay thanks for the link
"
53135b495e986b0712efc453,2055,2016-02-16 09:38:00,"yeapp
"
53135b495e986b0712efc453,2057,2016-02-16 09:42:00,":)
thanks for the links!
"
53135b495e986b0712efc453,2152,2016-03-01 07:30:00,"Did you register sklearn.ml too? :P
"
53135b495e986b0712efc453,2192,2016-03-11 14:30:00,"Yes that is a valid point.
The best way to handle is to consider missing to be a separate category.
"
53135b495e986b0712efc453,2194,2016-03-11 14:29:00,":D
"
53135b495e986b0712efc453,2661,2016-07-25 14:32:00,"I can change the title if it will help :P
But no... Just one major thing to do... Switch to threading.
"
54e07d6515522ed4b3dc0858,721,2015-06-03 19:31:00,"good point... but at least you know it exists
"
54e07d6515522ed4b3dc0858,755,2015-06-04 22:33:00,"this is a mix of grouping by row and grouping by column
"
54e07d6515522ed4b3dc0858,757,2015-06-04 22:38:00,"correct
@xuewei4d maybe in `__init__`?
I can't find any examples
"
54e07d6515522ed4b3dc0858,778,2015-06-05 20:59:00,"That really should work
"
54e07d6515522ed4b3dc0858,805,2015-06-06 18:56:00,"yes but then it's no longer a **dict** vectorizer :)
"
54e07d6515522ed4b3dc0858,906,2015-06-14 21:06:00,"good point, but wasn't IRC kind of dead?
"
54e07d6515522ed4b3dc0858,942,2015-06-17 17:57:00,"exactly
or LeaveOneLabelOut
"
54e07d6515522ed4b3dc0858,955,2015-06-17 18:12:00,"oh God why does gitter display inline gifs?
I'm starting to understand Gael's hate for it :D
"
54e07d6515522ed4b3dc0858,956,2015-06-17 18:16:00,"I will try to do this later today
"
54e07d6515522ed4b3dc0858,965,2015-06-17 19:09:00,"@rvraghav93 it's June 26
it opens June 26 until July 3rd I mean
"
54e07d6515522ed4b3dc0858,988,2015-06-18 15:54:00,"the performance of the best models
"
54e07d6515522ed4b3dc0858,991,2015-06-18 15:57:00,"why you'd want KFold is hard to explain
if it doesn't shuffle by default that's perfect!
yep
"
54e07d6515522ed4b3dc0858,1028,2015-06-23 15:03:00,"I guess the same as you
instantiate the folds
"
54e07d6515522ed4b3dc0858,1044,2015-06-23 15:52:00,"Those aren't really common tests, it's just regular tests
I mean something like https://github.com/scikit-learn/scikit-learn/blob/master/sklearn/utils/estimator_checks.py#L1213
"
54e07d6515522ed4b3dc0858,1047,2015-06-23 17:08:00,"also from the code. I was just curious whether there's some obscure meaning of `partition` that I wasn't aware of.
"
54e07d6515522ed4b3dc0858,1096,2015-06-30 22:22:00,"and I can't find anything relevant on google scholar quickly
anyway, you can easily define your custom metrics
"
54e07d6515522ed4b3dc0858,1157,2015-07-11 23:18:00,"@rvraghav93 it would have been a great thing to work on next, but the solution isn't clear enough, as @amueller noted
"
54e07d6515522ed4b3dc0858,1158,2015-07-11 23:21:00,"it was a good reply
"
54e07d6515522ed4b3dc0858,2303,2016-04-03 19:05:00,"str.split has worked for me
"
54e07d6515522ed4b3dc0858,2390,2016-05-05 16:34:00,"what do you mean by distance between features?
btw if you plot a histogram of your data do you have some sort of ""spikes"" at the values that you say you want to treat as categorical?
you have some latent variables that correspond to your payloads, and when you sample, you have a chance to sample from a random poisson(?) or to exactly(?) pick out the payload
"
5537027215522ed4b3df56ab,886,2015-06-12 17:20:00,"yeah
his earlier tests
"
54f0341115522ed4b3dc8e00,923,2015-06-16 15:05:00,"yes, it looks like all of it runs
"
5582dd0915522ed4b3e21b33,978,2015-06-18 15:20:00,"Thanks :)
"
5582dd0915522ed4b3e21b33,979,2015-06-18 15:28:00,"I'm using version 0.15.2
"
5425a933163965c9bc206e53,1106,2015-07-01 13:53:00,"I agree. I will probably try that in my model, but unfortunately I can't change the evaluation metric that this competition uses
"
55901c1b15522ed4b3e2f949,1325,2015-09-11 14:29:00,"okay, cool
"
55901c1b15522ed4b3e2f949,1349,2015-09-13 15:47:00,"no, the joblib issue is a separate issue
> [![appveyor2.png](https://files.gitter.im/scikit-learn/scikit-learn/gKbL/thumb/appveyor2.png)](https://files.gitter.im/scikit-learn/scikit-learn/gKbL/appveyor2.png)
"
55901c1b15522ed4b3e2f949,1362,2015-09-14 07:37:00,"Yep
"
55901c1b15522ed4b3e2f949,1762,2015-11-22 21:18:00,"I'd love to se it
The abtract
No :(
"
55901c1b15522ed4b3e2f949,1925,2016-01-12 22:29:00,"Okay
I've been working with mxnet for a bit now but I might have more time soon.
"
530c03e25e986b0712efafb8,1402,2015-10-09 18:11:00,"lets say *with*
or rather, optionally with
"
530c03e25e986b0712efafb8,4182,2018-08-20 15:54:00,"Thank you for the pointer @rth .  I should have been able to find that :)
That shouldn't take long :)
"
5571fe1015522ed4b3e17d90,1437,2015-10-15 14:09:00,"yeah make html. Too ~25 minutes on my machine.
"
5571fe1015522ed4b3e17d90,1438,2015-10-15 14:15:00,"I can take plot_lle_digits should be trivial
"
5571fe1015522ed4b3e17d90,1628,2015-11-12 12:02:00,"Looks interesting, I'll give it a shot, thanks !
"
53810862048862e761fa2887,1528,2015-10-21 14:30:00,"I have windows on dual-boot, but I have to setup scikit-learn over there before I can run tests. Does anyone else over there have it ?
@amueller You mean it could be computed by some function in `scipy.optimize` or similar ?
"
53810862048862e761fa2887,1538,2015-10-21 17:00:00,"Even with #5270 the code cannot support non-integer types
the problem is if converting something like `[1, '1', 2 , 3 , 4]` to an integer, casting to integer works and gives wrong results
"
53810862048862e761fa2887,1571,2015-10-26 11:52:00,"You can try the nmf example I posted.
"
53810862048862e761fa2887,1573,2015-10-26 11:53:00,"I don't know of any such technique. Since I had worked with text rank I thought I'd give my 2 cents
"
53810862048862e761fa2887,1776,2015-11-23 20:17:00,"I have narrowed down the failure to one line so far, but I still don't know why that line causes those tests to fail
Ok. Thanks. Make sure you go to that commit the last 2 or 3 commits I have been trying other stuff
"
53810862048862e761fa2887,1877,2015-12-11 17:17:00,"Yes
"
5615bee3d33f749381a8a4f5,1573,2015-10-26 11:54:00,"extractive is fine for me
Just pick 2 most important sentences and display
"
562aa0c916b6c7089cb80cd7,1616,2015-11-06 00:49:00,"all right @amueller . Thanks
"
564a144c16b6c7089cbaebe3,1665,2015-11-16 19:00:00,"FWIW: I bypassed the build issue with `pyenv` by installing anaconda directly.
"
564a144c16b6c7089cbaebe3,1674,2015-11-16 23:32:00,"yes
"
564a0e2916b6c7089cbaead6,1665,2015-11-16 19:01:00,"@lazarillo where can I find you? I am red head in red flannel
"
564a11fc16b6c7089cbaeb9e,1671,2015-11-16 19:34:00,"I am going to work on issue #5656
"
564a264d16b6c7089cbaee0f,1671,2015-11-16 19:35:00,"edited pull request and ready to merge #5834
"
564789be16b6c7089cbab8b7,1694,2015-11-19 12:29:00,"great!
"
564789be16b6c7089cbab8b7,1699,2015-11-19 12:43:00,"thanks
"
564789be16b6c7089cbab8b7,1700,2015-11-19 12:53:00,"I like that rule
"
564789be16b6c7089cbab8b7,1706,2015-11-19 13:55:00,"@rvraghav93  I think these are really sensible rules and I completely agree with them :)
"
564789be16b6c7089cbab8b7,1889,2015-12-17 17:22:00,"ah no... could you point me to them please?
"
564789be16b6c7089cbab8b7,2014,2016-02-09 21:53:00,"ah ok... so I am very interested in that
"
564789be16b6c7089cbab8b7,2016,2016-02-09 22:02:00,"ah :)
then I am the odd one out :)
"
564789be16b6c7089cbab8b7,2054,2016-02-16 09:37:00,"ah...
"
564789be16b6c7089cbab8b7,2186,2016-03-11 11:49:00,
564789be16b6c7089cbab8b7,2260,2016-03-22 15:45:00,"@rvraghav93 That's a great idea!
"
564789be16b6c7089cbab8b7,2370,2016-04-28 15:45:00,"ah ok
that's interesting
"
564789be16b6c7089cbab8b7,2389,2016-05-05 16:30:00,"ok that's interesting already
"
564789be16b6c7089cbab8b7,2476,2016-06-08 09:16:00,"@ogrisel  the spark link?
"
564789be16b6c7089cbab8b7,2627,2016-07-19 10:39:00,"Cool. what does MRG actually stand for?
oh :)
oh cool
"
564789be16b6c7089cbab8b7,2638,2016-07-19 11:49:00,"thanks! It shouldn't need much RAM
sadly the xgboost google group seems pretty dead as does their gitter room
xgboost seems to use 1.6GB on my machine for that dataset
"
564789be16b6c7089cbab8b7,2639,2016-07-19 11:52:00,"no! Do you think it might help?
(got to go out for 30 minutes.. thanks so much for looking at this!)
"
564789be16b6c7089cbab8b7,2642,2016-07-19 15:30:00,"@maniteja123  no.. it is still super slow
it would be great
yes... I asked on the forum there and have no reply yet
I mean I asked on the forum for the digits recognizer challenge
my friend also asked on SO
no answer :)
"
564789be16b6c7089cbab8b7,2645,2016-07-19 15:40:00,"it's definitely worth reading
"
564789be16b6c7089cbab8b7,2646,2016-07-19 15:52:00,"hmmm... no not yet but that page does say it is fine in python
"
564789be16b6c7089cbab8b7,2668,2016-07-26 15:26:00,"it's perfectly fine :)
"
564789be16b6c7089cbab8b7,2805,2016-09-07 20:54:00,"@ItchyJunk  that would be surprising
exit is a synonym for quit I believe
surely it's a typo?
you don't think it's a bug?
"
564789be16b6c7089cbab8b7,3221,2017-03-31 11:04:00,"@glemaitre  OK
I think it is all works fine. I was trying to get TPOT to work which stalls mysteriously on OS X and I wanted to check it wasn't a scikit learn problem. It isn't.
it's a TPOT bug I think, not a scikit-learn one
probably in fact a pathos bug
"
564789be16b6c7089cbab8b7,3643,2017-11-21 15:11:00,"@amueller  ah right.. so what is the right thing to do here?
I need to scale the data to use keras (LSTM)
so I train on some set and the test on another
how should I scale the test set?
if this method doesn't guarantee it will be in the right range
hmm.. I don't actually know.. it's just that all the docs says you should scale everything to be in the range 0 to 1
ok thanks.. It occurred to me that you could just scale the test set independently too
which wouldn't be ""cheating"" but would give you the guarantee
but maybe that is wrong
true and good point
thank you
"
564789be16b6c7089cbab8b7,3823,2018-03-03 19:48:00,"hi
"
564789be16b6c7089cbab8b7,3876,2018-04-20 09:27:00,"will do
thanks
"
564789be16b6c7089cbab8b7,3967,2018-07-09 14:47:00,"great, thanks!
"
564789be16b6c7089cbab8b7,3970,2018-07-09 14:55:00,"I need to find a nice expert online as I don't know anyone in real life who could help
That's my intuition too
"
564789be16b6c7089cbab8b7,4484,2019-06-21 17:29:00,"it's only really the convolutions that  take advantage of the neighborhood of pixels I suppose
@ogrisel  right.
"
564789be16b6c7089cbab8b7,4486,2019-06-21 17:35:00,"really I am secretly interested in time series
"
564789be16b6c7089cbab8b7,4863,2020-06-15 16:51:00,"does that mean you end up with 2 features?
I am not clear what a cluster means here
@adrinjalali  (thank you)
thank you
I am surprised it works so well for my regression problem!
"
564789be16b6c7089cbab8b7,5107,2021-01-22 09:31:00,"thanks!
"
564789be16b6c7089cbab8b7,5116,2021-01-22 10:29:00,"makes sense
"
564789be16b6c7089cbab8b7,5117,2021-01-22 10:33:00,":)
"
564789be16b6c7089cbab8b7,5127,2021-01-22 11:36:00,"@lesteve thanks :)
"
55e8e8690fc9f982beaf992f,1750,2015-11-21 01:39:00,"Perfect, thanks @amueller
"
5653208916b6c7089cbbd390,1768,2015-11-23 15:13:00,"ya sure
"
5653208916b6c7089cbbd390,1770,2015-11-23 15:23:00,"okay :+1:
i searched there is no room for Word2vec and gensim :(
"
553e8e1015522ed4b3df97f7,1801,2015-11-30 14:25:00,"https://github.com/scikit-learn/scikit-learn/issues?q=is%3Aopen+is%3Aissue+label%3AEasy
go through the easy issues, you should be able to solve most with a basic knowledge of python
"
55f2a92f0fc9f982beb05d85,1820,2015-12-02 19:48:00,"No, the base one in Scikit learn is serial one .. I am trying now to use pySpark to paralleize it, but its really difficult as I am not aware of scikit learn, and I dont have plenty of time :) .. would appreciate if someone can help
"
553d32d715522ed4b3df8b92,1910,2016-01-03 16:43:00,"Thank you so much. Will do that.
"
553d32d715522ed4b3df8b92,2307,2016-04-05 02:19:00,"Yeah thanks, that was the reason for the ValueError
But still didn't get the comment regarding the *print* statement :worried:
"
553d32d715522ed4b3df8b92,3093,2016-12-21 02:25:00,"Sure Anytime :+1:
"
541d52b1163965c9bc205cf3,1937,2016-01-19 16:56:00,"@amueller  can i  help to set it right ?
"
56b80528e610378809c05a48,2029,2016-02-11 16:11:00,"Yes
"
56b80528e610378809c05a48,2047,2016-02-15 17:41:00,"Its pretty okay ... take your time :)
"
56b80528e610378809c05a48,2048,2016-02-15 17:54:00,"oh sorry for my ambiguous description. I implemented the basic case, like the example amueller gave in the discussion between you and him before.
"
56b80528e610378809c05a48,2205,2016-03-13 20:01:00,"yes
really?
But it works for me ...
Thx for your help!
It is not  assign a float to a char
It is to declare a type that can accept either cython.char or  cython.float
"
56b80528e610378809c05a48,2217,2016-03-13 20:15:00,"I see
thanks for the clarafacation
"
56b80528e610378809c05a48,2243,2016-03-22 06:15:00,"Hello @dsquareindia , you mean the type issue in ensemble?
"
56b80528e610378809c05a48,2244,2016-03-22 06:17:00,"Yeah I think so
"
56b80528e610378809c05a48,2322,2016-04-07 16:30:00,"hahahahaha
good idea
"
56b80528e610378809c05a48,2529,2016-06-18 10:01:00,"May you paste the link?
"
56b80528e610378809c05a48,2651,2016-07-23 10:13:00,"Good point. I am not sure about ubuntu but not on mac
@maniteja123 thanks.
"
56b80528e610378809c05a48,2699,2016-08-02 08:41:00,"I personally dont have much experience with R, so I cant answer this question, sorry.
"
56c4f19ae610378809c1f8ae,2081,2016-02-18 18:19:00,":clap:
"
56c4f19ae610378809c1f8ae,2089,2016-02-19 09:19:00,"Im not sure what you mean by <unconvertable> get better results. are you doing binary classification?
"
