user_Id,cluster_Id,answer_date,answers,tags
54d4a1d6db8155e6700f853b,1195,2015-07-29 16:47:00,"not easily ;)
you could test it against simple cases that you worked out on paper and that are easy to check?
though that is rarely the case with formulas involving digamma functions :-/
Honestly I don't know. unit-testing variational inference ....
","['unc', 'ase', 'el', 'nest', 'ag', 'rm', 'var', 'ape', 'formulas', 'ri', 'gam', 'func', 'vi', 'dig', 'cas', 'inference', 'rar', 'know', 'st', 'sti', 'co', 'ch', 'testing', 'rel', 'ed', 'gamma', 'orm', 'vin', 'yo', 'nes', 'stl', 'ca', 't-test', 'hat', 'unit-testing', 'rke', 'imp', 'ou', 'ld', 'function', 'il', 'case', 'las', 'ria', 'ati', 'variation', 'eas', 'arel', 'na', 'inf', 'io', 'formula', 'mu']"
54d4a1d6db8155e6700f853b,1200,2015-07-31 16:24:00,"haha yeah have a nap ;)
",['na']
54d4a1d6db8155e6700f853b,1231,2015-08-09 18:20:00,"I can try. I'm pretty busy at the moment but I'll have a look
Does anyone know where @ogrisel is? Holidays?
I'll check it tomorrow
","['el', 'rise', 'tr', 'ri', 'om', 'nt', 'row', 'tty', 'know', 'mom', 'rro', 'ch', 'rr', 'yo', 'bus', 'ent', 'ca', 'days', 'mo', 'ida', 'gr', 'tom', 'pre', 'ogr']"
54d4a1d6db8155e6700f853b,1237,2015-08-10 18:38:00,"doc/modules/mixture.rst ?
","['module', 'doc', 'st', 'xt', 'mod', 'mo', 'rs', 'du', 'od', 'mixture', 'mi']"
54d4a1d6db8155e6700f853b,1239,2015-08-10 18:46:00,"I know ;)
",['know']
54d4a1d6db8155e6700f853b,1266,2015-08-13 17:46:00," s/examples/tests I mean
yes
ok
why do you think appveyor is not testing model selection?
","['select', 'el', 'ode', 'pv', 'appveyor', 'de', 'ex', 'hy', 'ampl', 'st', 'sti', 'xa', 'mean', 'testing', 'selection', 'appv', 'yo', 'model', 'mod', 'mo', 'mode', 'ou', 'thin', 'sts', 'od', 'io', 'del']"
54d4a1d6db8155e6700f853b,1269,2015-08-13 18:04:00,"It looks ok
",[]
54d4a1d6db8155e6700f853b,1279,2015-08-14 18:02:00,"sure :)
",['su']
54d4a1d6db8155e6700f853b,1314,2015-09-10 14:17:00,"yeah but that should be a quick change that either of us can do if it has two reviews
do you have any opinion on adding PR links to whatsnew?
","['review', 'ini', 'add', 'vi', 'sh', 'views', 'ei', 'sn', 'ch', 'view', 'quic', 'ws', 'yo', 'ca', 'pi', 'hat', 'nio', 'eviews', 'ou', 'uic', 'either', 'ld', 'tsne', 'io', 'dd', 'ats']"
54d4a1d6db8155e6700f853b,1329,2015-09-11 15:18:00,"yeah
this is also new to me: https://ci.appveyor.com/project/sklearn-ci/scikit-learn/build/1.0.2090/job/toaww87ohll9pxv9
wait that is the same
sorry
","['tps', 'pv', 'om', 'appveyor', 'proj', 'sc', 'co', '.app', 'appv', 'project', 'https', 'ps', 'rr', 'ear', 'yo', 'com', 'hat', '.a', '20', 'lso', 'ld', 'sa', 'build', 'scikit-learn', 'il', 'sam', 'als', 'ls', 'http', 'jo', 'wait', 'oaw']"
54d4a1d6db8155e6700f853b,1426,2015-10-14 18:11:00,"http://scikit-learn.org/dev/auto_examples/model_selection/plot_roc.html is not rendered
meh
","['select', 'el', 'der', 'tml', 'ode', 'de', 'ex', 'ampl', 'ender', 'roc', 'sc', 'tm', 'xa', 'ed', 'selection', 'ear', 'model', 'mod', 'ml', 'mo', 'html', 'mode', 'plot', 'red', 'scikit-learn', 'od', 'io', 'http', 'del', 'auto', 'render']"
54d4a1d6db8155e6700f853b,1441,2015-10-15 14:39:00,"@ogrisel are you planning on uploading the website for the rc? No, right?
I think it would be nice to fix https://github.com/scikit-learn/scikit-learn/issues/5324
should I go for that?
oh right there is https://github.com/scikit-learn/scikit-learn/pull/5402
https://github.com/scikit-learn/sklearn-docbuilder/pull/6
","['tps', 'el', 'rise', 'der', 'doc', 'ri', 'hub', 'om', 'loading', 'lan', 'de', 'sh', 'uploading', 'sc', 'co', 'nic', 'ice', 'git', 'upload', 'https', 'pull', 'ps', 'ear', 'yo', 'builder', 'ning', 'rc', 'com', 'hat', 'su', 'nice', 'web', 'ss', 'go', 'ou', 'ld', 'build', 'scikit-learn', 'il', 'thin', 'gr', 'github', 'http', 'load', 'ogr', 'planning']"
54d4a1d6db8155e6700f853b,1448,2015-10-15 17:05:00,"I agree.
so the plotting examples are ""not that critical"" for the release. Though it would be nice to fix them
yeah but not for the rc.
I thought you wanted to do an RC/beta today? Or the full release?
","['ase', 'el', 'ag', 'ri', 'nt', 'ex', 'gree', 'ant', 'ampl', 'ta', 'wan', 'nic', 'xa', 'cal', 'rel', 'ed', 'ice', 'yo', 'beta', 'release', 'ca', 'rc', 'em', 'hat', 'nice', 'plot', 'ou', 'ld', 'ott', 'eas', 'gr', 'eta', 'od']"
54d4a1d6db8155e6700f853b,1503,2015-10-21 09:15:00,"thanks @glouppe
",['ou']
54d4a1d6db8155e6700f853b,1516,2015-10-21 11:27:00,"so it is not our IP
",['ou']
54d4a1d6db8155e6700f853b,1530,2015-10-21 15:40:00,"@vighneshbirodkar there doesn't necessarily be a loop
","['odk', 'ri', 'ess', 'vi', 'sh', 'sn', 'sar', 'nes', 'ss', 'sa', 'il', 'oop', 'od', 'ssa', 'rod', 'ril']"
54d4a1d6db8155e6700f853b,1532,2015-10-21 15:47:00,"@vighneshbirodkar  or there could be a closed form solution
@ogrisel yeah I think it was a fluke
","['el', 'odk', 'rise', 'rm', 'ri', 'cl', 'vi', 'sh', 'co', 'ed', 'orm', 'luke', 'nes', 'sed', 'ou', 'solution', 'ld', 'uti', 'thin', 'gr', 'od', 'io', 'rod', 'clos', 'ose', 'ogr']"
54d4a1d6db8155e6700f853b,1537,2015-10-21 16:55:00,"why?
right.
","['ri', 'hy']"
54d4a1d6db8155e6700f853b,1554,2015-10-22 19:32:00,"indeed
lol I don't think I wrote a line of code this week
","['ode', 'de', 'cod', 'co', 'ed', 'line', 'thin', 'od']"
54d4a1d6db8155e6700f853b,1581,2015-10-29 23:43:00,":D
",[]
54d4a1d6db8155e6700f853b,1590,2015-11-02 01:01:00,"damn, I confused #5534 and #5164
you were right, #5164 should have been closed
","['ri', 'cl', 'sh', 'dam', 'co', 'ed', 'yo', 'fuse', 'sed', 'ou', 'ld', 'clos', 'ose']"
54d4a1d6db8155e6700f853b,1594,2015-11-02 03:57:00,"yeah you need numpy 1.10
I think
","['ump', 'ed', 'yo', 'numpy', 'ou', 'thin']"
54d4a1d6db8155e6700f853b,1746,2015-11-21 01:14:00,"@AAnoosheh you can use SVM(probabilities=True) which will use Platt's method for calibration of the decision function. Or you can use CallibratedClassifierCV to use Isotonic REgression to calibrate an SVM
you can use Nystrom together with LogisticRegression
just set n_components in Nystroem to n_samples and it will give you exact kernel logistic regression
make_pipe(Nystroem(n_components=n_samples), LogisticRegression())
does kernel logistic regression
platt's method in libsvm does 5-fold cross-validation, so it is 5 times as expensive at one SVM.
I don't even know how one would implement KLR in any efficient way, as the dual is dense
I guess you could do SMO or a similar coordinate descent solver?
anyhow, I would expect SVM+Platt do be much faster than KLR, unless you set the parameters such that all samples are support vectors
","['components', 'vector', 'unc', 'el', 'ill', 'des', 'set', 'jus', 'time', 'get', 'lit', 'wil', 'fold', 'tr', 'solver', 'ip', 'unless', 'cross-validation', 'om', 'meter', 'nt', 'func', 'sample', 'de', 'val', 'ess', 'gist', 'par', 'ex', 'egress', 'ampl', 'lib', 'sh', 'know', 'st', 'ffi', 'sti', 'sc', 'lli', 'port', 'co', 'ton', 'ime', 'nat', 'aster', 'exp', 'nic', 'xa', 'ch', 'brat', 'rom', 'cal', 'rate', 'rd', 'ed', 'ssi', 'expect', 'xact', 'rt', 'tor', 'para', 'ord', 'geth', 'validation', 'yo', 'babili', 'soto', 'kernel', 'gis', 'ara', 'ent', 'ca', 'ram', 'calibration', 'com', 'em', 'regression', 'libsvm', 'pi', 'hat', 'su', 'ecto', 'eve', 'coordinate', 'ether', 'ida', 'vec', 'att', 'pen', 'ff', 'ss', 'imp', 'libs', 'sup', 'muc', 'libra', 'ou', 'parameters', 'tie', 'svm', 'ld', 'sa', 'function', 'il', 'las', 'sam', 'less', 'ati', 'cro', 'rs', 'po', 'gr', 'nse', 'du', 'na', 'tonic', 'od', 'pip', 'mi', 'io', 'act', 'param', 'eme', 'mu', 'mpo', 'pipe', 'abi', 'ros']"
54d4a1d6db8155e6700f853b,1858,2015-12-10 16:35:00,"that is the same as PR ;)
?
","['hat', 'sa', 'sam']"
54d4a1d6db8155e6700f853b,1864,2015-12-10 17:33:00,"hehe ok
",[]
54d4a1d6db8155e6700f853b,1888,2015-12-17 17:20:00,"and no support for custom architectures, i.e. you can specify a list with the number of nodes in each hidden layer, but they will all have the same activation function and there are no skip connections etc
yeah we're not gonna expand beyond the model that is there. we want to make the mlp as good as possible, so we will add dropout, and if there is a consensus for a better of-the-shelf optimizer than adam, I think we'll be happy to add that, too
there was a GSOC last year, but it did't finish yet :-/
","['nis', 'unc', 'el', 'lis', 'ill', 'des', 'ada', 'gon', 'dropout', 'wil', 'ini', 'ode', 'add', 'adam', 'ip', 'list', 'pos', 'om', 'nt', 'func', 'de', 'ex', 'architect', 'ant', 'arch', 'hid', 'skip', 'connection', 'wan', 'expand', 'sh', 'sp', 'st', 'goo', 'dam', 'port', 'co', 'exp', 'dde', 'ch', 'drop', 'activation', 'hit', 'ssi', 'consensus', 'rt', 'hey', 'elf', 'ear', 'yo', 'sensu', 'ca', 'rc', 'xpand', 'model', 'mod', 'hat', 'ml', 'su', 'nodes', 'mo', 'connect', 'ss', 'lf', 'ber', 'mode', 'sup', 'go', 'ou', 'sa', 'function', 'il', 'las', 'sam', 'thin', 'layer', 'ati', 'happy', 'po', 'hidden', 'nse', 'na', 'od', 'tom', 'nne', 'architecture', 'mi', 'io', 'act', 'sus', 'dd', 'del', 'mlp', 'pan', 'cons', 'sens']"
54d4a1d6db8155e6700f853b,1890,2015-12-17 17:22:00,"http://benanne.github.io/2015/03/17/plankton.html
the GMM you mean?
","['tml', 'hub', 'lan', 'nan', 'ton', 'tm', 'mean', 'git', 'yo', 'ml', 'html', '20', 'ou', 'github', 'na', 'nne', 'io', 'http']"
54d4a1d6db8155e6700f853b,1893,2015-12-17 17:29:00,"machine learning in scikit-learn
err machine learning with python
","['sc', 'ch', 'rr', 'ear', 'ning', 'mach', 'python', 'scikit-learn', 'yt']"
54d4a1d6db8155e6700f853b,1940,2016-01-19 17:49:00,"Thanks :)
",[]
54d4a1d6db8155e6700f853b,2007,2016-02-09 21:07:00,"Depending on how you parametrize, it's pretty easy to write
if you assume homogeneous samples, you can just do a slight modification of kfold
if you want to use a time index, it becomes way trickier (as we need to get a time series object in)
","['dex', 'metr', 'jus', 'time', 'get', 'fold', 'tr', 'ri', 'om', 'nt', 'mog', 'sample', 'tty', 'de', 'parametrize', 'par', 'ex', 'ant', 'ampl', 'sum', 'wan', 'st', 'light', 'cat', 'co', 'ime', 'ed', 'sli', 'para', 'yo', 'ara', 'ca', 'kie', 'ram', 'com', 'mod', 'su', 'mo', 'pen', 'ecom', 'ss', 'eco', 'ou', 'ld', 'sa', 'modi', 'sam', 'ati', 'eas', 'od', 'pre', 'io', 'param', 'object', 'series', 'ndi']"
54d4a1d6db8155e6700f853b,2013,2016-02-09 21:52:00,"that is what I mean
","['mean', 'hat']"
54d4a1d6db8155e6700f853b,2074,2016-02-18 15:28:00,"just email support@continuum.io
","['jus', 'nt', 'st', 'port', 'co', 'rt', 'em', 'su', 'sup', 'il', 'po', 'email', 'continuum', 'io']"
54d4a1d6db8155e6700f853b,2145,2016-02-29 21:19:00,"was the deadline already? Yes, there is a plan to submit a proposal
","['submit', 'pos', 'lan', 'de', 'lr', 'ready', 'prop', 'opos', 'sal', 'line', 'su', 'sa', 'po', 'bmi', 'mi']"
54d4a1d6db8155e6700f853b,2522,2016-06-17 14:44:00,"@lesshaste is it? what is it used for?
oh wait, is that the paper that describes the regularization used in XGBoost?
","['des', 'ape', 'ri', 'de', 'ess', 'sh', 'st', 'sc', 'haste', 'describe', 'ed', 'ssha', 'hat', 'scribe', 'sed', 'ss', 'regula', 'less', 'ati', 'ssh', 'io', 'wait', 'sha']"
54d4a1d6db8155e6700f853b,2608,2016-07-16 14:46:00,"Ok pasted the above message here: https://github.com/scikit-learn/scikit-learn/wiki/Scipy-2016-Sprint-instructions
","['int', 'tps', 'ag', 'tr', 'ip', 'ri', 'hub', 'om', 'nt', 'ess', 'paste', 'st', 'sage', 'sc', 'co', 'instructions', 'ed', 'struct', 'git', 'https', 'ps', 'ear', 'com', 'sag', 'message', 'ss', '20', 'instr', 'wiki', 'sa', 'scikit-learn', 'github', 'ssa', 'io', 'http']"
54d4a1d6db8155e6700f853b,2617,2016-07-16 16:33:00,"@btabibian hey. Any contributions are always welcome :)
the ones that are tagged sprint are very easy ones. If there is something that strikes your fancy, let me know!
(I mean other than the sprint ones)
","['int', 'el', 'ag', 'som', 'lcom', 'tr', 'ri', 'om', 'nt', 'sprint', 'ta', 'sp', 'know', 'st', 'let', 'co', 'mean', 'ed', 'hey', 'yo', 'nes', 'com', 'hat', 'bt', 'ou', 'uti', 'thin', 'eas', 'io', 'abi']"
54d4a1d6db8155e6700f853b,2678,2016-07-28 15:14:00,"Need to check with @ogrisel
@tguillemot can you try pushing again to one of the PRs?
can you try again?
","['el', 'ill', 'rise', 'ag', 'tr', 'ri', 'sh', 'ch', 'ed', 'yo', 'push', 'ca', 'em', 'mo', 'ou', 'il', 'gr', 'ogr']"
54d4a1d6db8155e6700f853b,2826,2016-09-13 18:36:00,"i'll try to trigger the conda builder
","['der', 'tr', 'ri', 'de', 'co', 'builder', 'ld', 'build', 'il', 'conda']"
54d4a1d6db8155e6700f853b,2835,2016-09-13 18:42:00,";)
",[]
54d4a1d6db8155e6700f853b,2836,2016-09-13 18:47:00,"ok
",[]
54d4a1d6db8155e6700f853b,2839,2016-09-13 18:49:00,"on python three
travis is failing
like our normal travis https://travis-ci.org/scikit-learn/scikit-learn/builds/159677032
unicode stuff?
that's the built in the 0.18.X branch?
","['tps', 'travis-ci', 'tr', 'rm', 'ode', 'de', 'vi', 'lds', 'tuf', 'cod', 'ico', 'st', 'norm', 'sc', 'co', 'nic', 'ch', 'https', 'ps', 'orm', 'ear', 'uff', 'stuff', 'ravi', 'hat', 'avi', 'ff', 'python', 'unicode', 'ou', 'ld', 'build', 'scikit-learn', 'il', 'branch', 'ranch', 'yt', 'od', 'http']"
54d4a1d6db8155e6700f853b,2858,2016-09-14 19:47:00,"cool
sounds good
","['goo', 'co', 'go', 'ou', 'od']"
54d4a1d6db8155e6700f853b,2977,2016-10-25 16:59:00,"either way. first find a test?
","['find', 'st', 'ei', 'either', 'rs', 'irs']"
54d4a1d6db8155e6700f853b,2978,2016-10-25 17:30:00,"whether the kernel knows? Well if X==Y it's probably fit
but no, there is no flag or anything. The kernel shoudn't know
why do you want that?
use shogun if you want to do mkl ;)
","['el', 'ag', 'nt', 'ant', 'hy', 'fla', 'wan', 'sh', 'dn', 'shogun', 'know', 'ws', 'lag', 'yo', 'kernel', 'gun', 'hat', 'ether', 'ou', 'thin', 'yt']"
54d4a1d6db8155e6700f853b,2992,2016-10-27 15:52:00,"ok cool
",['co']
54d4a1d6db8155e6700f853b,3008,2016-10-31 15:41:00,"sure
",['su']
54d4a1d6db8155e6700f853b,3076,2016-12-13 15:46:00,"yes
",[]
54d4a1d6db8155e6700f853b,3079,2016-12-13 16:01:00,"yes
",[]
54d4a1d6db8155e6700f853b,3081,2016-12-13 16:16:00,"can't say without looking at your script
","['ip', 'ri', 'sc', 'kin', 'yo', 'ca', 'ou', 'sa', 'script']"
54d4a1d6db8155e6700f853b,3122,2017-01-16 17:06:00,"@pramitchoudhary haven't read that one. I like Max Kuhn's book though
","['har', 'ch', 'boo', 'ram', 'hat', 'ou', 'ax', 'mi']"
54d4a1d6db8155e6700f853b,3155,2017-02-24 21:27:00,"yes that makes sense. I haven't checked the code but sounds plausible
the f_regression and f_classif docs are pretty bad imho
I have not heard of SIS but that means nothing
cool :)
","['sense', 'ode', 'doc', 'tty', 'de', 'cl', 'ess', 'egress', 'cod', 'co', 'class', 'ch', 'mean', 'rd', 'ed', 'ssi', 'ocs', 'ear', 'checked', 'regression', 'hat', 'ss', 'nothing', 'ou', 'las', 'thin', 'gr', 'nse', 'od', 'pre', 'io', 'sens']"
54d4a1d6db8155e6700f853b,3180,2017-03-04 00:19:00,"thanks :)
",[]
54d4a1d6db8155e6700f853b,3181,2017-03-04 00:58:00,"thanks, that would be great :)
it will mostly be ""easy fix"" issues, I think
I tagged a bunch of stuff ""sprint""
as you might have seen on the right here lol
","['int', 'unc', 'ill', 'ag', 'wil', 'ri', 'nt', 'tuf', 'sprint', 'ta', 'bunch', 'sp', 'st', 'ch', 'ed', 'uff', 'yo', 'stuff', 'stl', 'hat', 'su', 'mo', 'ff', 'ss', 'bun', 'ou', 'ld', 'il', 'thin', 'eas', 'gr', 'mi']"
54d4a1d6db8155e6700f853b,3183,2017-03-04 01:07:00,"2013 till now you are still in the top 20 ;) I'm not sure any other timeframe makes us look more diverse
matplotlib might need contributors even more, somehow it's not as ""cool"" as sklearn I fear. I wish I could contribute more there, but I can't even keep up with sklearn
","['mef', 'ill', 'time', 'som', 'tr', 'ri', 'om', 'nt', 'lib', 'sh', 'st', 'sti', 'co', 'ime', 'ed', 'tor', 'otl', 'ear', 'yo', 'ca', 'mat', 'matplotlib', 'ram', 'su', 'eve', 'mo', '20', 'plot', 'ou', 'ld', 'il', 'rs', 'mi', 'frame']"
54d4a1d6db8155e6700f853b,3366,2017-06-07 19:27:00,"yeah
I wrote this ;)
make it ovr
then it'll have 4 elements
I'm on 0.19-dev
sorry about that
ok starbucks is closing and I have to write a keynote
good luck
","['el', 'key', 'ri', 'nt', 'de', 'cl', 'ta', 'osi', 'st', 'goo', 'buck', 'sta', 'tar', 'rr', 'ent', 'element', 'em', 'arb', 'hat', 'go', 'ou', 'elements', 'keynote', 'od', 'eme', 'clos']"
54d4a1d6db8155e6700f853b,3393,2017-06-13 09:50:00,"that's not the same as accuracy. and SVC is not probabilistic. And was it in the original training set? self-learning is for semi-supervised learning
I think SVC uses sample_weight that you can increase
hm...
","['ase', 'el', 'lis', 'set', 'ini', 'tr', 'list', 'ri', 'super', 'sample', 'vi', 'ampl', 'st', 'sti', 'ei', 'ed', 'cc', 'elf', 'ear', 'yo', 'babili', 'ca', 'ning', 'em', 'hat', 'su', 'training', 'sed', 'lf', 'sem', 'sup', 'ou', 'gina', 'sa', 'il', 'sam', 'thin', 'ncr', 'eas', 'uses', 'ilist', 'na', 'self', 'mi', 'acc', 'abi']"
54d4a1d6db8155e6700f853b,3424,2017-06-29 22:48:00,"great :)
",['gr']
54d4a1d6db8155e6700f853b,3470,2017-07-12 16:02:00,"hi
sure
",['su']
54d4a1d6db8155e6700f853b,3471,2017-07-12 16:02:00,"@ogrisel so branch now and backport TSNE once it's merged?
","['el', 'rise', 'merge', 'backport', 'ri', 'back', 'port', 'ch', 'ed', 'rt', 'branch', 'po', 'ranch', 'gr', 'ack', 'mer', 'ogr']"
54d4a1d6db8155e6700f853b,3479,2017-07-13 16:29:00,"""easy""
;)
yeah true
","['tr', 'eas']"
54d4a1d6db8155e6700f853b,3485,2017-07-13 18:52:00,"@ogrisel https://circleci.com/gh/scikit-learn/scikit-learn/12068?utm_campaign=build-failed&utm_medium=email&utm_source=notification
ugh
","['tps', 'el', 'rise', 'ri', 'rce', 'om', 'cl', 'irc', 'cat', 'sc', 'co', 'tm', 'utm', 'led', 'ed', 'https', 'ps', 'ear', 'ca', 'rc', 'circleci', 'com', 'em', '20', 'ou', 'ld', 'build', 'scikit-learn', 'il', 'ati', 'gr', 'email', 'io', 'http', 'edi', 'gn', 'ogr']"
54d4a1d6db8155e6700f853b,3565,2017-09-05 20:14:00,"@lesshaste feel free to pick it up ;)
it makes sense if you can define it? ;)
there are two standard definitions
I'm not sure what's currently to do
","['el', 'sense', 'pick', 'ini', 'stan', 'nt', 'de', 'ess', 'eel', 'ta', 'sh', 'st', 'free', 'haste', 'sta', 'rd', 'efi', 'ssha', 'rr', 'yo', 'ent', 'ca', 'pi', 'hat', 'su', 'definitions', 'ss', 'definition', 'ou', 'pic', 'less', 'nse', 'andar', 'ntl', 'ssh', 'fee', 'io', 'init', 'sens', 'sha']"
54d4a1d6db8155e6700f853b,3569,2017-09-05 20:19:00,"What does it mean for a feature to contribute to the auc? how much will AUC change if you leave it out? That is just one step of sequential forward selection
","['select', 'el', 'ill', 'jus', 'wil', 'tr', 'seq', 'ri', 'nt', 'sequential', 'st', 'auc', 'co', 'ch', 'mean', 'rd', 'selection', 'yo', 'ent', 'que', 'war', 'hat', 'muc', 'ou', 'il', 'forward', 'io', 'step', 'mu']"
54d4a1d6db8155e6700f853b,3648,2017-11-22 17:22:00,"yes
",[]
54d4a1d6db8155e6700f853b,3670,2017-12-01 18:02:00,"sorry I gotta run, I'll think about it
feature additions are usually pretty long-term
","['got', 'rm', 'add', 'tty', 'ta', 'rr', 'su', 'go', 'ou', 'thin', 'ott', 'addition', 'sua', 'pre', 'io', 'dd']"
54d4a1d6db8155e6700f853b,3677,2017-12-04 20:16:00,"huh
these are all ""old"" packages. I guess conda-forge only uses old packages?
that's what I though, but I was just told in the conda issue tracker that I need to discard any old environment
or at least not try to upgrade anything or compile anything
yeah, true
that sounds possibly unrelated ;)
","['tracker', 'el', 'ag', 'jus', 'tr', 'pg', 'pos', 'om', 'nt', 'de', 'ess', 'vi', 'st', 'sc', 'co', 'dis', 'env', 'rad', 'card', 'rd', 'rel', 'ed', 'pack', 'nme', 'ssi', 'upgrade', 'package', 'relate', 'ent', 'environment', 'forge', 'ca', 'envi', 'com', 'rack', 'pi', 'hat', 'su', 'pac', 'trac', 'mpi', 'ss', 'ou', 'ld', 'il', 'thin', 'conda-forge', 'eas', 'po', 'uses', 'gr', 'yt', 'nm', 'ack', 'environ', 'packages', 'conda', 'iron', 'sca']"
54d4a1d6db8155e6700f853b,3695,2017-12-07 23:20:00,"why do you need to sum up the y_i and 1 - y_i cases? in 4.19 we are only looking at the probability of gi
ah right one of them is always zero... hm yeah could be the different encoding of y_i
did they use p(x, theta) as the top of 4.18 or the bottom of 4.18? I guess if they are consistent, they use the top, but we might use the bottom one
but that just replaces classes 0 and 1 I guess
Eh, I should be grading
","['sis', 'ase', 'jus', 'lit', 'rep', 'otto', 'ri', 'om', 'nt', 'cl', 'ess', 'probability', 'hy', 'cod', 'cas', 'ta', 'sum', 'sh', 'st', 'co', 'rad', 'class', 'nsis', 'codi', 'kin', 'sse', 'encoding', 'ed', 'nco', 'hey', 'yo', 'babili', 'replace', 'ent', 'ca', 'em', 'hat', 'su', 'zero', 'ff', 'ss', 'diff', 'ou', 'ace', 'epl', 'ld', 'il', 'case', 'las', 'ott', 'gr', 'eta', 'od', 'tom', 'mi', 'cons', 'abi']"
54d4a1d6db8155e6700f853b,3717,2017-12-12 20:36:00,"lol
",[]
54d4a1d6db8155e6700f853b,3718,2017-12-12 20:43:00,"?
",[]
54d4a1d6db8155e6700f853b,3720,2017-12-12 20:48:00,"same applies, I guess?
@gxyd how do you run pytest?
","['ess', 'pytest', 'st', 'ppl', 'yo', 'ss', 'ou', 'sa', 'sam', 'yt']"
54d4a1d6db8155e6700f853b,3977,2018-07-14 14:10:00,"@mirca that's probably a better question for the mailing list. what's the application? robust regression? How does it behave differently from huber in practice?
","['mirc', 'mir', 'lis', 'quest', 'list', 'hub', 'om', 'nt', 'ess', 'egress', 'irc', 'st', 'cat', 'sti', 'ppl', 'rom', 'ice', 'ssi', 'bus', 'ent', 'ca', 'rc', 'que', 'regression', 'hat', 'ff', 'ss', 'ber', 'diff', 'il', 'ati', 'gr', 'ntl', 'robust', 'mi', 'io', 'act', 'mailing']"
54d4a1d6db8155e6700f853b,3978,2018-07-14 14:36:00,":)
",[]
54d4a1d6db8155e6700f853b,3996,2018-07-14 19:57:00,"make test-doc
or pytest file
","['doc', 'pytest', 'st', 'file', 'il', 'yt']"
54d4a1d6db8155e6700f853b,4039,2018-07-16 15:07:00,"ok most PRs that are tagged either are small and have +1 or are bug fixes or blockers
ok apart from KMedoids I think tagged PRs are relatively reasonable right now
anyone have oppinions on KMedoids?
","['el', 'ag', 'ini', 'block', 'ri', 'om', 'par', 'ta', 'st', 'ei', 'doi', 'rom', 'rel', 'ed', 'rt', 'yo', 'bloc', 'pi', 'hat', 'mo', 'nio', 'ppi', 'reason', 'either', 'locker', 'oid', 'thin', 'ati', 'eas', 'rs', 'na', 'io', 'ids']"
54d4a1d6db8155e6700f853b,4047,2018-07-16 17:34:00,"I was trying to press the green button on #9616 but got many unicorns
","['got', 'tr', 'ess', 'gree', 'ico', 'co', 'button', 'ton', 'unicorn', 'nic', 'ss', 'go', 'gr', 'pre']"
54d4a1d6db8155e6700f853b,4056,2018-07-16 19:54:00,"ok
",[]
54d4a1d6db8155e6700f853b,4079,2018-07-17 15:18:00,"I don't have a contact. I had talked to them in the past, sometimes it works. You're in the same time zone as them @GaelVaroquaux ;)
btw I think https://github.com/scikit-learn/scikit-learn/pull/11570 should basically be good t ogo
","['tps', 'sic', 'el', 'time', 'som', 'hub', 'om', 'nt', 'tal', 'ta', 'sh', 'st', 'goo', 'sc', 'co', 'ime', 'aro', 'cal', 'zone', 'ed', 'git', 'https', 'basic', 'pull', 'ps', 'tac', 'ear', 'call', 'ca', 'com', 'em', 'bt', 'go', 'ou', 'ld', 'sa', 'scikit-learn', 'sam', 'thin', 'contact', 'github', 'od', 'act', 'http', 'asic']"
54d4a1d6db8155e6700f853b,4095,2018-07-17 17:01:00,"also changing the mode of one-hot-encoder to sparse=False in the ""new mode""
","['der', 'ode', 'de', 'par', 'cod', 'sp', 'co', 'ch', 'nco', 'mod', 'mo', 'mode', 'lso', 'encode', 'rs', 'als', 'encoder', 'od', 'ls']"
54d4a1d6db8155e6700f853b,4162,2018-08-01 09:28:00,"you can use ""points"" instead of ""bt.data""
yeah here it's not. I opened https://github.com/scikit-learn/scikit-learn/issues/11728
but you already have the numpy array, it's just points
``points`` that is
together with like 500 other people or something ;)
I'm the person that opened the most issues, I think. Dubious honor.
","['int', 'tps', 'opl', 'jus', 'get', 'som', 'hub', 'om', 'nt', 'ump', '.data', 'lr', 'ready', 'ta', 'ata', 'st', 'sc', 'co', 'arr', 'ray', 'ed', 'git', 'https', 'ubi', 'ps', 'geth', 'rr', 'ear', 'yo', 'bio', 'ca', 'points', 'com', 'hat', 'su', 'mo', 'ether', 'numpy', 'pen', 'ss', 'bt', 'ou', 'scikit-learn', 'thin', 'rs', 'po', 'point', 'github', 'hono', 'io', 'http']"
54d4a1d6db8155e6700f853b,4164,2018-08-01 09:33:00,"I'm not ""the author"" by any means
I guess
","['author', 'ess', 'mean', 'ss', 'thor']"
54d4a1d6db8155e6700f853b,4212,2018-09-18 12:21:00,"I think it's enough if there's changes around the line for it to create a conflict
","['co', 'aro', 'ch', 'line', 'ou', 'thin', 'conflict']"
54d4a1d6db8155e6700f853b,4222,2018-09-25 15:04:00,"@h4k1m0u open an issue or ask the mailing list maybe?
","['lis', 'list', 'maybe', 'st', 'su', 'pen', 'ss', 'il', 'mailing']"
54d4a1d6db8155e6700f853b,4225,2018-09-25 19:44:00,"yeah that should work. at that point it's easy enough to implement it yourself as well though ;)
","['int', 'el', 'nt', 'sh', 'elf', 'yo', 'ent', 'em', 'hat', 'imp', 'lf', 'ou', 'ld', 'eas', 'rs', 'po', 'point', 'self', 'eme']"
